Time,Indicator,Employment Status,Indicator Status,Location,Amount,Unemployment Rate,format,,
2015,Work Experience by Education,Full Time,Bachlor's,"Carroll County, Maryland","37,113",,"37,113",,
2015,Work Experience by Education,Full Time,Master's,"Carroll County, Maryland","16,608",,"16,608",,
2015,Work Experience by Education,Full Time,Professional,"Carroll County, Maryland","2,830",,"2,830",,
2015,Work Experience by Education,Full Time,Doctoral,"Carroll County, Maryland","1,822",,"1,822",,
2016,Work Experience by Education,Not Working,N/A,"Carroll County, Maryland","9,716",,"9,716",,
2016,Work Experience by Education,Not Working,No School,"Carroll County, Maryland","6,866",,"6,866",,
2016,Work Experience by Education,Not Working,Nursery,"Carroll County, Maryland","6,691",,"6,691",,
2016,Work Experience by Education,Not Working,Kindergarten,"Carroll County, Maryland","3,448",,"3,448",,
2016,Work Experience by Education,Not Working,Grade 1,"Carroll County, Maryland","4,012",,"4,012",,
2016,Work Experience by Education,Not Working,Grade 2,"Carroll County, Maryland","4,015",,"4,015",,
2016,Work Experience by Education,Not Working,Grade 3,"Carroll County, Maryland","3,884",,"3,884",,
2016,Work Experience by Education,Not Working,Grade 4,"Carroll County, Maryland","3,571",,"3,571",,
2016,Work Experience by Education,Not Working,Grade 5,"Carroll County, Maryland","5,357",,"5,357",,
2016,Work Experience by Education,Not Working,Grade 6,"Carroll County, Maryland","4,375",,"4,375",,
2016,Work Experience by Education,Not Working,Grade 7,"Carroll County, Maryland","5,856",,"5,856",,
2016,Work Experience by Education,Not Working,Grade 8,"Carroll County, Maryland","5,790",,"5,790",,
2016,Work Experience by Education,Not Working,Grade 9,"Carroll County, Maryland","5,648",,"5,648",,
2016,Work Experience by Education,Not Working,Grade 10,"Carroll County, Maryland","4,921",,"4,921",,
2016,Work Experience by Education,Not Working,Grade 11,"Carroll County, Maryland","5,032",,"5,032",,
2016,Work Experience by Education,Not Working,Grade 12,"Carroll County, Maryland","2,278",,"2,278",,
2016,Work Experience by Education,Not Working,Regular Highschool Diploma,"Carroll County, Maryland","24,703",,"24,703",,
2016,Work Experience by Education,Not Working,GED,"Carroll County, Maryland","4,094",,"4,094",,
2016,Work Experience by Education,Not Working,Some College,"Carroll County, Maryland","5,910",,"5,910",,
2016,Work Experience by Education,Not Working,1 or more,"Carroll County, Maryland","8,948",,"8,948",,
2016,Work Experience by Education,Not Working,Associate,"Carroll County, Maryland","3,725",,"3,725",,
2016,Work Experience by Education,Not Working,Bachlor's,"Carroll County, Maryland","11,305",,"11,305",,
2016,Work Experience by Education,Not Working,Master's,"Carroll County, Maryland","3,780",,"3,780",,
2016,Work Experience by Education,Not Working,Professional,"Carroll County, Maryland",772,,772,,
2016,Work Experience by Education,Not Working,Doctoral,"Carroll County, Maryland",259,,259,,
2016,Work Experience by Education,Part Time,N/A,"Carroll County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,No School,"Carroll County, Maryland",138,,138,,
2016,Work Experience by Education,Part Time,Nursery,"Carroll County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Kindergarten,"Carroll County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 1,"Carroll County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 2,"Carroll County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 3,"Carroll County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 4,"Carroll County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 5,"Carroll County, Maryland",34,,34,,
2016,Work Experience by Education,Part Time,Grade 6,"Carroll County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 7,"Carroll County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 8,"Carroll County, Maryland",36,,36,,
2016,Work Experience by Education,Part Time,Grade 9,"Carroll County, Maryland","1,100",,"1,100",,
2016,Work Experience by Education,Part Time,Grade 10,"Carroll County, Maryland","1,976",,"1,976",,
2016,Work Experience by Education,Part Time,Grade 11,"Carroll County, Maryland","2,708",,"2,708",,
2016,Work Experience by Education,Part Time,Grade 12,"Carroll County, Maryland",541,,541,,
2016,Work Experience by Education,Part Time,Regular Highschool Diploma,"Carroll County, Maryland","8,550",,"8,550",,
2016,Work Experience by Education,Part Time,GED,"Carroll County, Maryland",563,,563,,
2016,Work Experience by Education,Part Time,Some College,"Carroll County, Maryland","2,302",,"2,302",,
2016,Work Experience by Education,Part Time,1 or more,"Carroll County, Maryland","5,035",,"5,035",,
2016,Work Experience by Education,Part Time,Associate,"Carroll County, Maryland","3,009",,"3,009",,
2016,Work Experience by Education,Part Time,Bachlor's,"Carroll County, Maryland","5,156",,"5,156",,
2016,Work Experience by Education,Part Time,Master's,"Carroll County, Maryland","1,821",,"1,821",,
2016,Work Experience by Education,Part Time,Professional,"Carroll County, Maryland",177,,177,,
2016,Work Experience by Education,Part Time,Doctoral,"Carroll County, Maryland",239,,239,,
2016,Work Experience by Education,Full Time,N/A,"Carroll County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,No School,"Carroll County, Maryland",157,,157,,
2016,Work Experience by Education,Full Time,Nursery,"Carroll County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,Kindergarten,"Carroll County, Maryland",10,,10,,
2016,Work Experience by Education,Full Time,Grade 1,"Carroll County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,Grade 2,"Carroll County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,Grade 3,"Carroll County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,Grade 4,"Carroll County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,Grade 5,"Carroll County, Maryland",24,,24,,
2016,Work Experience by Education,Full Time,Grade 6,"Carroll County, Maryland",76,,76,,
2016,Work Experience by Education,Full Time,Grade 7,"Carroll County, Maryland",384,,384,,
2016,Work Experience by Education,Full Time,Grade 8,"Carroll County, Maryland",553,,553,,
2016,Work Experience by Education,Full Time,Grade 9,"Carroll County, Maryland","1,089",,"1,089",,
2016,Work Experience by Education,Full Time,Grade 10,"Carroll County, Maryland","1,120",,"1,120",,
2016,Work Experience by Education,Full Time,Grade 11,"Carroll County, Maryland","1,700",,"1,700",,
2016,Work Experience by Education,Full Time,Grade 12,"Carroll County, Maryland","1,965",,"1,965",,
2016,Work Experience by Education,Full Time,Regular Highschool Diploma,"Carroll County, Maryland","41,603",,"41,603",,
2016,Work Experience by Education,Full Time,GED,"Carroll County, Maryland","3,326",,"3,326",,
2016,Work Experience by Education,Full Time,Some College,"Carroll County, Maryland","13,174",,"13,174",,
2016,Work Experience by Education,Full Time,1 or more,"Carroll County, Maryland","20,853",,"20,853",,
2016,Work Experience by Education,Full Time,Associate,"Carroll County, Maryland","12,122",,"12,122",,
2016,Work Experience by Education,Full Time,Bachlor's,"Carroll County, Maryland","39,264",,"39,264",,
2016,Work Experience by Education,Full Time,Master's,"Carroll County, Maryland","15,434",,"15,434",,
2016,Work Experience by Education,Full Time,Professional,"Carroll County, Maryland","2,227",,"2,227",,
2016,Work Experience by Education,Full Time,Doctoral,"Carroll County, Maryland","2,021",,"2,021",,
2017,Work Experience by Education,Not Working,N/A,"Carroll County, Maryland","10,255",,"10,255",,
2017,Work Experience by Education,Not Working,No School,"Carroll County, Maryland","6,487",,"6,487",,
2017,Work Experience by Education,Not Working,Nursery,"Carroll County, Maryland","6,633",,"6,633",,
2017,Work Experience by Education,Not Working,Kindergarten,"Carroll County, Maryland","3,144",,"3,144",,
2017,Work Experience by Education,Not Working,Grade 1,"Carroll County, Maryland","3,171",,"3,171",,
2017,Work Experience by Education,Not Working,Grade 2,"Carroll County, Maryland","4,322",,"4,322",,
2017,Work Experience by Education,Not Working,Grade 3,"Carroll County, Maryland","3,981",,"3,981",,
2017,Work Experience by Education,Not Working,Grade 4,"Carroll County, Maryland","3,810",,"3,810",,
2017,Work Experience by Education,Not Working,Grade 5,"Carroll County, Maryland","4,044",,"4,044",,
2017,Work Experience by Education,Not Working,Grade 6,"Carroll County, Maryland","5,543",,"5,543",,
2017,Work Experience by Education,Not Working,Grade 7,"Carroll County, Maryland","5,249",,"5,249",,
2017,Work Experience by Education,Not Working,Grade 8,"Carroll County, Maryland","5,462",,"5,462",,
2017,Work Experience by Education,Not Working,Grade 9,"Carroll County, Maryland","6,736",,"6,736",,
2017,Work Experience by Education,Not Working,Grade 10,"Carroll County, Maryland","5,017",,"5,017",,
2017,Work Experience by Education,Not Working,Grade 11,"Carroll County, Maryland","5,352",,"5,352",,
2017,Work Experience by Education,Not Working,Grade 12,"Carroll County, Maryland","2,223",,"2,223",,
2017,Work Experience by Education,Not Working,Regular Highschool Diploma,"Carroll County, Maryland","25,671",,"25,671",,
2017,Work Experience by Education,Not Working,GED,"Carroll County, Maryland","2,766",,"2,766",,
2017,Work Experience by Education,Not Working,Some College,"Carroll County, Maryland","5,461",,"5,461",,
2017,Work Experience by Education,Not Working,1 or more,"Carroll County, Maryland","10,233",,"10,233",,
2017,Work Experience by Education,Not Working,Associate,"Carroll County, Maryland","3,130",,"3,130",,
2017,Work Experience by Education,Not Working,Bachlor's,"Carroll County, Maryland","11,040",,"11,040",,
2017,Work Experience by Education,Not Working,Master's,"Carroll County, Maryland","4,439",,"4,439",,
2017,Work Experience by Education,Not Working,Professional,"Carroll County, Maryland",639,,639,,
2017,Work Experience by Education,Not Working,Doctoral,"Carroll County, Maryland",656,,656,,
2017,Work Experience by Education,Part Time,N/A,"Carroll County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,No School,"Carroll County, Maryland",141,,141,,
2017,Work Experience by Education,Part Time,Nursery,"Carroll County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Kindergarten,"Carroll County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 1,"Carroll County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 2,"Carroll County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 3,"Carroll County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 4,"Carroll County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 5,"Carroll County, Maryland",18,,18,,
2017,Work Experience by Education,Part Time,Grade 6,"Carroll County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 7,"Carroll County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 8,"Carroll County, Maryland",34,,34,,
2017,Work Experience by Education,Part Time,Grade 9,"Carroll County, Maryland",570,,570,,
2017,Work Experience by Education,Part Time,Grade 10,"Carroll County, Maryland","1,393",,"1,393",,
2017,Work Experience by Education,Part Time,Grade 11,"Carroll County, Maryland","2,955",,"2,955",,
2017,Work Experience by Education,Part Time,Grade 12,"Carroll County, Maryland",462,,462,,
2017,Work Experience by Education,Part Time,Regular Highschool Diploma,"Carroll County, Maryland","7,435",,"7,435",,
2017,Work Experience by Education,Part Time,GED,"Carroll County, Maryland",994,,994,,
2017,Work Experience by Education,Part Time,Some College,"Carroll County, Maryland","2,982",,"2,982",,
2017,Work Experience by Education,Part Time,1 or more,"Carroll County, Maryland","6,073",,"6,073",,
2017,Work Experience by Education,Part Time,Associate,"Carroll County, Maryland","2,638",,"2,638",,
2017,Work Experience by Education,Part Time,Bachlor's,"Carroll County, Maryland","5,496",,"5,496",,
2017,Work Experience by Education,Part Time,Master's,"Carroll County, Maryland","2,541",,"2,541",,
2017,Work Experience by Education,Part Time,Professional,"Carroll County, Maryland",234,,234,,
2017,Work Experience by Education,Part Time,Doctoral,"Carroll County, Maryland",127,,127,,
2017,Work Experience by Education,Full Time,N/A,"Carroll County, Maryland",0,, -   ,,
2017,Work Experience by Education,Full Time,No School,"Carroll County, Maryland",115,,115,,
2017,Work Experience by Education,Full Time,Nursery,"Carroll County, Maryland",0,, -   ,,
2017,Work Experience by Education,Full Time,Kindergarten,"Carroll County, Maryland",12,,12,,
2017,Work Experience by Education,Full Time,Grade 1,"Carroll County, Maryland",0,, -   ,,
2017,Work Experience by Education,Full Time,Grade 2,"Carroll County, Maryland",0,, -   ,,
2017,Work Experience by Education,Full Time,Grade 3,"Carroll County, Maryland",0,, -   ,,
2017,Work Experience by Education,Full Time,Grade 4,"Carroll County, Maryland",263,,263,,
2017,Work Experience by Education,Full Time,Grade 5,"Carroll County, Maryland",190,,190,,
2017,Work Experience by Education,Full Time,Grade 6,"Carroll County, Maryland",180,,180,,
2017,Work Experience by Education,Full Time,Grade 7,"Carroll County, Maryland",352,,352,,
2017,Work Experience by Education,Full Time,Grade 8,"Carroll County, Maryland",434,,434,,
2017,Work Experience by Education,Full Time,Grade 9,"Carroll County, Maryland",756,,756,,
2017,Work Experience by Education,Full Time,Grade 10,"Carroll County, Maryland","1,109",,"1,109",,
2017,Work Experience by Education,Full Time,Grade 11,"Carroll County, Maryland","1,196",,"1,196",,
2017,Work Experience by Education,Full Time,Grade 12,"Carroll County, Maryland","1,042",,"1,042",,
2017,Work Experience by Education,Full Time,Regular Highschool Diploma,"Carroll County, Maryland","39,883",,"39,883",,
2017,Work Experience by Education,Full Time,GED,"Carroll County, Maryland","2,532",,"2,532",,
2017,Work Experience by Education,Full Time,Some College,"Carroll County, Maryland","11,999",,"11,999",,
2017,Work Experience by Education,Full Time,1 or more,"Carroll County, Maryland","21,243",,"21,243",,
2017,Work Experience by Education,Full Time,Associate,"Carroll County, Maryland","13,960",,"13,960",,
2017,Work Experience by Education,Full Time,Bachlor's,"Carroll County, Maryland","38,814",,"38,814",,
2017,Work Experience by Education,Full Time,Master's,"Carroll County, Maryland","17,049",,"17,049",,
2017,Work Experience by Education,Full Time,Professional,"Carroll County, Maryland","2,322",,"2,322",,
2017,Work Experience by Education,Full Time,Doctoral,"Carroll County, Maryland","1,932",,"1,932",,
2015,Work Experience by Poverty,Not Working,0-25,"Carroll County, Maryland","10,908",,"10,908",,
2015,Work Experience by Poverty,Not Working,26-50,"Carroll County, Maryland","1,442",,"1,442",,
2015,Work Experience by Poverty,Not Working,51-75,"Carroll County, Maryland","1,302",,"1,302",,
2015,Work Experience by Poverty,Not Working,76-100,"Carroll County, Maryland","3,956",,"3,956",,
2015,Work Experience by Poverty,Not Working,100-500,"Carroll County, Maryland","83,026",,"83,026",,
2015,Work Experience by Poverty,Not Working,501,"Carroll County, Maryland","45,948",,"45,948",,
2015,Work Experience by Poverty,Part Time,0-25,"Carroll County, Maryland","2,789",,"2,789",,
2015,Work Experience by Poverty,Part Time,26-50,"Carroll County, Maryland",430,,430,,
2015,Work Experience by Poverty,Part Time,51-75,"Carroll County, Maryland",389,,389,,
2015,Work Experience by Poverty,Part Time,76-100,"Carroll County, Maryland",619,,619,,
2015,Work Experience by Poverty,Part Time,100-500,"Carroll County, Maryland","17,121",,"17,121",,
2015,Work Experience by Poverty,Part Time,501,"Carroll County, Maryland","12,180",,"12,180",,
2015,Work Experience by Poverty,Full Time,0-25,"Carroll County, Maryland","1,324",,"1,324",,
2015,Work Experience by Poverty,Full Time,26-50,"Carroll County, Maryland",260,,260,,
2015,Work Experience by Poverty,Full Time,51-75,"Carroll County, Maryland",850,,850,,
2015,Work Experience by Poverty,Full Time,76-100,"Carroll County, Maryland","1,212",,"1,212",,
2015,Work Experience by Poverty,Full Time,100-500,"Carroll County, Maryland","67,711",,"67,711",,
2015,Work Experience by Poverty,Full Time,501,"Carroll County, Maryland","83,530",,"83,530",,
2016,Work Experience by Poverty,Not Working,0-25,"Carroll County, Maryland","8,979",,"8,979",,
2016,Work Experience by Poverty,Not Working,26-50,"Carroll County, Maryland",815,,815,,
2016,Work Experience by Poverty,Not Working,51-75,"Carroll County, Maryland","2,560",,"2,560",,
2016,Work Experience by Poverty,Not Working,76-100,"Carroll County, Maryland","4,611",,"4,611",,
2016,Work Experience by Poverty,Not Working,100-500,"Carroll County, Maryland","77,959",,"77,959",,
2016,Work Experience by Poverty,Not Working,501,"Carroll County, Maryland","50,032",,"50,032",,
2016,Work Experience by Poverty,Part Time,0-25,"Carroll County, Maryland","1,303",,"1,303",,
2016,Work Experience by Poverty,Part Time,26-50,"Carroll County, Maryland",362,,362,,
2016,Work Experience by Poverty,Part Time,51-75,"Carroll County, Maryland",473,,473,,
2016,Work Experience by Poverty,Part Time,76-100,"Carroll County, Maryland",626,,626,,
2016,Work Experience by Poverty,Part Time,100-500,"Carroll County, Maryland","17,247",,"17,247",,
2016,Work Experience by Poverty,Part Time,501,"Carroll County, Maryland","13,374",,"13,374",,
2016,Work Experience by Poverty,Full Time,0-25,"Carroll County, Maryland","1,318",,"1,318",,
2016,Work Experience by Poverty,Full Time,26-50,"Carroll County, Maryland",486,,486,,
2016,Work Experience by Poverty,Full Time,51-75,"Carroll County, Maryland",731,,731,,
2016,Work Experience by Poverty,Full Time,76-100,"Carroll County, Maryland","1,756",,"1,756",,
2016,Work Experience by Poverty,Full Time,100-500,"Carroll County, Maryland","65,362",,"65,362",,
2016,Work Experience by Poverty,Full Time,501,"Carroll County, Maryland","87,449",,"87,449",,
2017,Work Experience by Poverty,Not Working,0-25,"Carroll County, Maryland","9,386",,"9,386",,
2017,Work Experience by Poverty,Not Working,26-50,"Carroll County, Maryland",921,,921,,
2017,Work Experience by Poverty,Not Working,51-75,"Carroll County, Maryland","1,944",,"1,944",,
2017,Work Experience by Poverty,Not Working,76-100,"Carroll County, Maryland","2,300",,"2,300",,
2017,Work Experience by Poverty,Not Working,100-500,"Carroll County, Maryland","82,562",,"82,562",,
2017,Work Experience by Poverty,Not Working,501,"Carroll County, Maryland","48,351",,"48,351",,
2017,Work Experience by Poverty,Part Time,0-25,"Carroll County, Maryland","1,752",,"1,752",,
2017,Work Experience by Poverty,Part Time,26-50,"Carroll County, Maryland",430,,430,,
2017,Work Experience by Poverty,Part Time,51-75,"Carroll County, Maryland",573,,573,,
2017,Work Experience by Poverty,Part Time,76-100,"Carroll County, Maryland",259,,259,,
2017,Work Experience by Poverty,Part Time,100-500,"Carroll County, Maryland","16,538",,"16,538",,
2017,Work Experience by Poverty,Part Time,501,"Carroll County, Maryland","14,541",,"14,541",,
2017,Work Experience by Poverty,Full Time,0-25,"Carroll County, Maryland",930,,930,,
2017,Work Experience by Poverty,Full Time,26-50,"Carroll County, Maryland",471,,471,,
2017,Work Experience by Poverty,Full Time,51-75,"Carroll County, Maryland","1,006",,"1,006",,
2017,Work Experience by Poverty,Full Time,76-100,"Carroll County, Maryland","1,491",,"1,491",,
2017,Work Experience by Poverty,Full Time,100-500,"Carroll County, Maryland","64,998",,"64,998",,
2017,Work Experience by Poverty,Full Time,501,"Carroll County, Maryland","86,487",,"86,487",,
2016,Work Experience by Poverty,Not Working,0-25,"Baltimore County, Maryland","64,128",,"64,128",,
2016,Work Experience by Poverty,Not Working,26-50,"Baltimore County, Maryland","17,079",,"17,079",,
2016,Work Experience by Poverty,Not Working,51-75,"Baltimore County, Maryland","20,623",,"20,623",,
2016,Work Experience by Poverty,Not Working,76-100,"Baltimore County, Maryland","26,928",,"26,928",,
2016,Work Experience by Poverty,Not Working,100-500,"Baltimore County, Maryland","424,395",,"424,395",,
2016,Work Experience by Poverty,Not Working,501,"Baltimore County, Maryland","182,949",,"182,949",,
2016,Work Experience by Poverty,Part Time,0-25,"Baltimore County, Maryland","16,766",,"16,766",,
2016,Work Experience by Poverty,Part Time,26-50,"Baltimore County, Maryland","4,664",,"4,664",,
2016,Work Experience by Poverty,Part Time,51-75,"Baltimore County, Maryland","3,870",,"3,870",,
2016,Work Experience by Poverty,Part Time,76-100,"Baltimore County, Maryland","5,666",,"5,666",,
2016,Work Experience by Poverty,Part Time,100-500,"Baltimore County, Maryland","69,925",,"69,925",,
2016,Work Experience by Poverty,Part Time,501,"Baltimore County, Maryland","45,185",,"45,185",,
2016,Work Experience by Poverty,Full Time,0-25,"Baltimore County, Maryland","9,130",,"9,130",,
2016,Work Experience by Poverty,Full Time,26-50,"Baltimore County, Maryland","5,870",,"5,870",,
2016,Work Experience by Poverty,Full Time,51-75,"Baltimore County, Maryland","6,052",,"6,052",,
2016,Work Experience by Poverty,Full Time,76-100,"Baltimore County, Maryland","11,316",,"11,316",,
2016,Work Experience by Poverty,Full Time,100-500,"Baltimore County, Maryland","377,150",,"377,150",,
2016,Work Experience by Poverty,Full Time,501,"Baltimore County, Maryland","363,189",,"363,189",,
2017,Work Experience by Poverty,Not Working,0-25,"Baltimore County, Maryland","63,603",,"63,603",,
2017,Work Experience by Poverty,Not Working,26-50,"Baltimore County, Maryland","12,947",,"12,947",,
2017,Work Experience by Poverty,Not Working,51-75,"Baltimore County, Maryland","24,382",,"24,382",,
2017,Work Experience by Poverty,Not Working,76-100,"Baltimore County, Maryland","22,172",,"22,172",,
2017,Work Experience by Poverty,Not Working,100-500,"Baltimore County, Maryland","437,394",,"437,394",,
2017,Work Experience by Poverty,Not Working,501,"Baltimore County, Maryland","182,784",,"182,784",,
2017,Work Experience by Poverty,Part Time,0-25,"Baltimore County, Maryland","15,924",,"15,924",,
2017,Work Experience by Poverty,Part Time,26-50,"Baltimore County, Maryland","5,365",,"5,365",,
2017,Work Experience by Poverty,Part Time,51-75,"Baltimore County, Maryland","6,978",,"6,978",,
2017,Work Experience by Poverty,Part Time,76-100,"Baltimore County, Maryland","3,948",,"3,948",,
2017,Work Experience by Poverty,Part Time,100-500,"Baltimore County, Maryland","68,989",,"68,989",,
2017,Work Experience by Poverty,Part Time,501,"Baltimore County, Maryland","45,418",,"45,418",,
2017,Work Experience by Poverty,Full Time,0-25,"Baltimore County, Maryland","9,206",,"9,206",,
2017,Work Experience by Poverty,Full Time,26-50,"Baltimore County, Maryland","4,047",,"4,047",,
2017,Work Experience by Poverty,Full Time,51-75,"Baltimore County, Maryland","6,614",,"6,614",,
2017,Work Experience by Poverty,Full Time,76-100,"Baltimore County, Maryland","9,989",,"9,989",,
2017,Work Experience by Poverty,Full Time,100-500,"Baltimore County, Maryland","383,335",,"383,335",,
2017,Work Experience by Poverty,Full Time,501,"Baltimore County, Maryland","358,462",,"358,462",,
