Time,Indicator,Employment Status,Indicator Status,Location,Amount,Unemployment Rate,format,,
2016,Work Experience by Education,Not Working,No School,"Harford County, Maryland","12,901",,"12,901",,
2016,Work Experience by Education,Not Working,Nursery,"Harford County, Maryland","7,485",,"7,485",,
2016,Work Experience by Education,Not Working,Kindergarten,"Harford County, Maryland","6,793",,"6,793",,
2016,Work Experience by Education,Not Working,Grade 1,"Harford County, Maryland","4,401",,"4,401",,
2016,Work Experience by Education,Not Working,Grade 2,"Harford County, Maryland","6,986",,"6,986",,
2016,Work Experience by Education,Not Working,Grade 3,"Harford County, Maryland","6,161",,"6,161",,
2016,Work Experience by Education,Not Working,Grade 4,"Harford County, Maryland","7,034",,"7,034",,
2016,Work Experience by Education,Not Working,Grade 5,"Harford County, Maryland","6,475",,"6,475",,
2016,Work Experience by Education,Not Working,Grade 6,"Harford County, Maryland","8,861",,"8,861",,
2016,Work Experience by Education,Not Working,Grade 7,"Harford County, Maryland","6,241",,"6,241",,
2016,Work Experience by Education,Not Working,Grade 8,"Harford County, Maryland","8,782",,"8,782",,
2016,Work Experience by Education,Not Working,Grade 9,"Harford County, Maryland","8,304",,"8,304",,
2016,Work Experience by Education,Not Working,Grade 10,"Harford County, Maryland","8,616",,"8,616",,
2016,Work Experience by Education,Not Working,Grade 11,"Harford County, Maryland","7,385",,"7,385",,
2016,Work Experience by Education,Not Working,Grade 12,"Harford County, Maryland","2,433",,"2,433",,
2016,Work Experience by Education,Not Working,Regular Highschool Diploma,"Harford County, Maryland","33,659",,"33,659",,
2016,Work Experience by Education,Not Working,GED,"Harford County, Maryland","4,784",,"4,784",,
2016,Work Experience by Education,Not Working,Some College,"Harford County, Maryland","10,060",,"10,060",,
2016,Work Experience by Education,Not Working,1 or more,"Harford County, Maryland","15,688",,"15,688",,
2016,Work Experience by Education,Not Working,Associate,"Harford County, Maryland","5,895",,"5,895",,
2016,Work Experience by Education,Not Working,Bachlor's,"Harford County, Maryland","14,419",,"14,419",,
2016,Work Experience by Education,Not Working,Master's,"Harford County, Maryland","8,058",,"8,058",,
2016,Work Experience by Education,Not Working,Professional,"Harford County, Maryland",956,,956,,
2016,Work Experience by Education,Not Working,Doctoral,"Harford County, Maryland",966,,966,,
2016,Work Experience by Education,Part Time,N/A,"Harford County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,No School,"Harford County, Maryland",106,,106,,
2016,Work Experience by Education,Part Time,Nursery,"Harford County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Kindergarten,"Harford County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 1,"Harford County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 2,"Harford County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 3,"Harford County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 4,"Harford County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 5,"Harford County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 6,"Harford County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 7,"Harford County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 8,"Harford County, Maryland",204,,204,,
2016,Work Experience by Education,Part Time,Grade 9,"Harford County, Maryland",445,,445,,
2016,Work Experience by Education,Part Time,Grade 10,"Harford County, Maryland","1,968",,"1,968",,
2016,Work Experience by Education,Part Time,Grade 11,"Harford County, Maryland","3,911",,"3,911",,
2016,Work Experience by Education,Part Time,Grade 12,"Harford County, Maryland",884,,884,,
2016,Work Experience by Education,Part Time,Regular Highschool Diploma,"Harford County, Maryland","12,658",,"12,658",,
2016,Work Experience by Education,Part Time,GED,"Harford County, Maryland","2,018",,"2,018",,
2016,Work Experience by Education,Part Time,Some College,"Harford County, Maryland","3,810",,"3,810",,
2016,Work Experience by Education,Part Time,1 or more,"Harford County, Maryland","8,986",,"8,986",,
2016,Work Experience by Education,Part Time,Associate,"Harford County, Maryland","4,203",,"4,203",,
2016,Work Experience by Education,Part Time,Bachlor's,"Harford County, Maryland","6,392",,"6,392",,
2016,Work Experience by Education,Part Time,Master's,"Harford County, Maryland","2,683",,"2,683",,
2016,Work Experience by Education,Part Time,Professional,"Harford County, Maryland",289,,289,,
2016,Work Experience by Education,Part Time,Doctoral,"Harford County, Maryland",468,,468,,
2016,Work Experience by Education,Full Time,N/A,"Harford County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,No School,"Harford County, Maryland","1,378",,"1,378",,
2016,Work Experience by Education,Full Time,Nursery,"Harford County, Maryland",644,,644,,
2016,Work Experience by Education,Full Time,Kindergarten,"Harford County, Maryland",133,,133,,
2016,Work Experience by Education,Full Time,Grade 1,"Harford County, Maryland",55,,55,,
2016,Work Experience by Education,Full Time,Grade 2,"Harford County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,Grade 3,"Harford County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,Grade 4,"Harford County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,Grade 5,"Harford County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,Grade 6,"Harford County, Maryland",135,,135,,
2016,Work Experience by Education,Full Time,Grade 7,"Harford County, Maryland",322,,322,,
2016,Work Experience by Education,Full Time,Grade 8,"Harford County, Maryland",209,,209,,
2016,Work Experience by Education,Full Time,Grade 9,"Harford County, Maryland","1,242",,"1,242",,
2016,Work Experience by Education,Full Time,Grade 10,"Harford County, Maryland","1,622",,"1,622",,
2016,Work Experience by Education,Full Time,Grade 11,"Harford County, Maryland","2,608",,"2,608",,
2016,Work Experience by Education,Full Time,Grade 12,"Harford County, Maryland","2,491",,"2,491",,
2016,Work Experience by Education,Full Time,Regular Highschool Diploma,"Harford County, Maryland","47,321",,"47,321",,
2016,Work Experience by Education,Full Time,GED,"Harford County, Maryland","6,386",,"6,386",,
2016,Work Experience by Education,Full Time,Some College,"Harford County, Maryland","20,512",,"20,512",,
2016,Work Experience by Education,Full Time,1 or more,"Harford County, Maryland","32,552",,"32,552",,
2016,Work Experience by Education,Full Time,Associate,"Harford County, Maryland","19,970",,"19,970",,
2016,Work Experience by Education,Full Time,Bachlor's,"Harford County, Maryland","60,097",,"60,097",,
2016,Work Experience by Education,Full Time,Master's,"Harford County, Maryland","25,589",,"25,589",,
2016,Work Experience by Education,Full Time,Professional,"Harford County, Maryland","4,262",,"4,262",,
2016,Work Experience by Education,Full Time,Doctoral,"Harford County, Maryland","3,696",,"3,696",,
2017,Work Experience by Education,Not Working,N/A,"Harford County, Maryland","17,670",,"17,670",,
2017,Work Experience by Education,Not Working,No School,"Harford County, Maryland","12,082",,"12,082",,
2017,Work Experience by Education,Not Working,Nursery,"Harford County, Maryland","7,051",,"7,051",,
2017,Work Experience by Education,Not Working,Kindergarten,"Harford County, Maryland","6,716",,"6,716",,
2017,Work Experience by Education,Not Working,Grade 1,"Harford County, Maryland","6,600",,"6,600",,
2017,Work Experience by Education,Not Working,Grade 2,"Harford County, Maryland","6,129",,"6,129",,
2017,Work Experience by Education,Not Working,Grade 3,"Harford County, Maryland","6,013",,"6,013",,
2017,Work Experience by Education,Not Working,Grade 4,"Harford County, Maryland","7,418",,"7,418",,
2017,Work Experience by Education,Not Working,Grade 5,"Harford County, Maryland","6,021",,"6,021",,
2017,Work Experience by Education,Not Working,Grade 6,"Harford County, Maryland","6,440",,"6,440",,
2017,Work Experience by Education,Not Working,Grade 7,"Harford County, Maryland","6,631",,"6,631",,
2017,Work Experience by Education,Not Working,Grade 8,"Harford County, Maryland","7,909",,"7,909",,
2017,Work Experience by Education,Not Working,Grade 9,"Harford County, Maryland","9,410",,"9,410",,
2017,Work Experience by Education,Not Working,Grade 10,"Harford County, Maryland","8,993",,"8,993",,
2017,Work Experience by Education,Not Working,Grade 11,"Harford County, Maryland","6,429",,"6,429",,
2017,Work Experience by Education,Not Working,Grade 12,"Harford County, Maryland","3,289",,"3,289",,
2017,Work Experience by Education,Not Working,Regular Highschool Diploma,"Harford County, Maryland","35,517",,"35,517",,
2017,Work Experience by Education,Not Working,GED,"Harford County, Maryland","5,454",,"5,454",,
2017,Work Experience by Education,Not Working,Some College,"Harford County, Maryland","11,944",,"11,944",,
2017,Work Experience by Education,Not Working,1 or more,"Harford County, Maryland","14,849",,"14,849",,
2017,Work Experience by Education,Not Working,Associate,"Harford County, Maryland","7,648",,"7,648",,
2017,Work Experience by Education,Not Working,Bachlor's,"Harford County, Maryland","11,890",,"11,890",,
2017,Work Experience by Education,Not Working,Master's,"Harford County, Maryland","8,319",,"8,319",,
2017,Work Experience by Education,Not Working,Professional,"Harford County, Maryland","1,333",,"1,333",,
2017,Work Experience by Education,Not Working,Doctoral,"Harford County, Maryland",754,,754,,
2017,Work Experience by Education,Part Time,N/A,"Harford County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,No School,"Harford County, Maryland",197,,197,,
2017,Work Experience by Education,Part Time,Nursery,"Harford County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Kindergarten,"Harford County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 1,"Harford County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 2,"Harford County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 3,"Harford County, Maryland",459,,459,,
2017,Work Experience by Education,Part Time,Grade 4,"Harford County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 5,"Harford County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 6,"Harford County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 7,"Harford County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 8,"Harford County, Maryland",40,,40,,
2017,Work Experience by Education,Part Time,Grade 9,"Harford County, Maryland",543,,543,,
2017,Work Experience by Education,Part Time,Grade 10,"Harford County, Maryland","2,363",,"2,363",,
2017,Work Experience by Education,Part Time,Grade 11,"Harford County, Maryland","3,304",,"3,304",,
2017,Work Experience by Education,Part Time,Grade 12,"Harford County, Maryland",855,,855,,
2017,Work Experience by Education,Part Time,Regular Highschool Diploma,"Harford County, Maryland","10,321",,"10,321",,
2017,Work Experience by Education,Part Time,GED,"Harford County, Maryland","1,520",,"1,520",,
2017,Work Experience by Education,Part Time,Some College,"Harford County, Maryland","3,124",,"3,124",,
2017,Work Experience by Education,Part Time,1 or more,"Harford County, Maryland","8,556",,"8,556",,
2017,Work Experience by Education,Part Time,Associate,"Harford County, Maryland","5,114",,"5,114",,
2017,Work Experience by Education,Part Time,Bachlor's,"Harford County, Maryland","7,722",,"7,722",,
2017,Work Experience by Education,Part Time,Master's,"Harford County, Maryland","4,152",,"4,152",,
2017,Work Experience by Education,Part Time,Professional,"Harford County, Maryland",529,,529,,
2017,Work Experience by Education,Part Time,Doctoral,"Harford County, Maryland",626,,626,,
2017,Work Experience by Education,Full Time,N/A,"Harford County, Maryland",0,, -   ,,
2017,Work Experience by Education,Full Time,No School,"Harford County, Maryland",865,,865,,
2017,Work Experience by Education,Full Time,Nursery,"Harford County, Maryland",85,,85,,
2017,Work Experience by Education,Full Time,Kindergarten,"Harford County, Maryland",22,,22,,
2017,Work Experience by Education,Full Time,Grade 1,"Harford County, Maryland",9,,9,,
2017,Work Experience by Education,Full Time,Grade 2,"Harford County, Maryland",0,, -   ,,
2017,Work Experience by Education,Full Time,Grade 3,"Harford County, Maryland",403,,403,,
2017,Work Experience by Education,Full Time,Grade 4,"Harford County, Maryland",0,, -   ,,
2017,Work Experience by Education,Full Time,Grade 5,"Harford County, Maryland",0,, -   ,,
2017,Work Experience by Education,Full Time,Grade 6,"Harford County, Maryland",121,,121,,
2017,Work Experience by Education,Full Time,Grade 7,"Harford County, Maryland",696,,696,,
2017,Work Experience by Education,Full Time,Grade 8,"Harford County, Maryland",206,,206,,
2017,Work Experience by Education,Full Time,Grade 9,"Harford County, Maryland",594,,594,,
2017,Work Experience by Education,Full Time,Grade 10,"Harford County, Maryland","1,201",,"1,201",,
2017,Work Experience by Education,Full Time,Grade 11,"Harford County, Maryland","1,400",,"1,400",,
2017,Work Experience by Education,Full Time,Grade 12,"Harford County, Maryland","2,625",,"2,625",,
2017,Work Experience by Education,Full Time,Regular Highschool Diploma,"Harford County, Maryland","48,766",,"48,766",,
2017,Work Experience by Education,Full Time,GED,"Harford County, Maryland","6,862",,"6,862",,
2017,Work Experience by Education,Full Time,Some College,"Harford County, Maryland","17,953",,"17,953",,
2017,Work Experience by Education,Full Time,1 or more,"Harford County, Maryland","35,183",,"35,183",,
2017,Work Experience by Education,Full Time,Associate,"Harford County, Maryland","20,618",,"20,618",,
2017,Work Experience by Education,Full Time,Bachlor's,"Harford County, Maryland","56,929",,"56,929",,
2017,Work Experience by Education,Full Time,Master's,"Harford County, Maryland","26,998",,"26,998",,
2017,Work Experience by Education,Full Time,Professional,"Harford County, Maryland","4,238",,"4,238",,
2017,Work Experience by Education,Full Time,Doctoral,"Harford County, Maryland","4,793",,"4,793",,
2015,Work Experience by Poverty,Not Working,0-25,"Harford County, Maryland","11,462",,"11,462",,
2015,Work Experience by Poverty,Not Working,26-50,"Harford County, Maryland","7,503",,"7,503",,
2015,Work Experience by Poverty,Not Working,51-75,"Harford County, Maryland","5,888",,"5,888",,
2015,Work Experience by Poverty,Not Working,76-100,"Harford County, Maryland","7,238",,"7,238",,
2015,Work Experience by Poverty,Not Working,100-500,"Harford County, Maryland","129,441",,"129,441",,
2015,Work Experience by Poverty,Not Working,501,"Harford County, Maryland","62,026",,"62,026",,
2015,Work Experience by Poverty,Part Time,0-25,"Harford County, Maryland","1,278",,"1,278",,
2015,Work Experience by Poverty,Part Time,26-50,"Harford County, Maryland","1,853",,"1,853",,
2015,Work Experience by Poverty,Part Time,51-75,"Harford County, Maryland","1,084",,"1,084",,
2015,Work Experience by Poverty,Part Time,76-100,"Harford County, Maryland","1,385",,"1,385",,
2015,Work Experience by Poverty,Part Time,100-500,"Harford County, Maryland","23,882",,"23,882",,
2015,Work Experience by Poverty,Part Time,501,"Harford County, Maryland","18,962",,"18,962",,
2015,Work Experience by Poverty,Full Time,0-25,"Harford County, Maryland","1,498",,"1,498",,
2015,Work Experience by Poverty,Full Time,26-50,"Harford County, Maryland","1,132",,"1,132",,
2015,Work Experience by Poverty,Full Time,51-75,"Harford County, Maryland","1,730",,"1,730",,
2015,Work Experience by Poverty,Full Time,76-100,"Harford County, Maryland","2,430",,"2,430",,
2015,Work Experience by Poverty,Full Time,100-500,"Harford County, Maryland","96,874",,"96,874",,
2015,Work Experience by Poverty,Full Time,501,"Harford County, Maryland","123,725",,"123,725",,
2016,Work Experience by Poverty,Not Working,0-25,"Harford County, Maryland","13,916",,"13,916",,
2016,Work Experience by Poverty,Not Working,26-50,"Harford County, Maryland","4,412",,"4,412",,
2016,Work Experience by Poverty,Not Working,51-75,"Harford County, Maryland","5,506",,"5,506",,
2016,Work Experience by Poverty,Not Working,76-100,"Harford County, Maryland","8,415",,"8,415",,
2016,Work Experience by Poverty,Not Working,100-500,"Harford County, Maryland","118,885",,"118,885",,
2016,Work Experience by Poverty,Not Working,501,"Harford County, Maryland","68,695",,"68,695",,
2016,Work Experience by Poverty,Part Time,0-25,"Harford County, Maryland","1,511",,"1,511",,
2016,Work Experience by Poverty,Part Time,26-50,"Harford County, Maryland","1,451",,"1,451",,
2016,Work Experience by Poverty,Part Time,51-75,"Harford County, Maryland",747,,747,,
2016,Work Experience by Poverty,Part Time,76-100,"Harford County, Maryland",812,,812,,
2016,Work Experience by Poverty,Part Time,100-500,"Harford County, Maryland","25,818",,"25,818",,
2016,Work Experience by Poverty,Part Time,501,"Harford County, Maryland","18,686",,"18,686",,
2016,Work Experience by Poverty,Full Time,0-25,"Harford County, Maryland","1,418",,"1,418",,
2016,Work Experience by Poverty,Full Time,26-50,"Harford County, Maryland",968,,968,,
2016,Work Experience by Poverty,Full Time,51-75,"Harford County, Maryland","2,102",,"2,102",,
2016,Work Experience by Poverty,Full Time,76-100,"Harford County, Maryland","2,830",,"2,830",,
2016,Work Experience by Poverty,Full Time,100-500,"Harford County, Maryland","92,887",,"92,887",,
2016,Work Experience by Poverty,Full Time,501,"Harford County, Maryland","131,019",,"131,019",,
2017,Work Experience by Poverty,Not Working,0-25,"Harford County, Maryland","12,256",,"12,256",,
2017,Work Experience by Poverty,Not Working,26-50,"Harford County, Maryland","4,360",,"4,360",,
2017,Work Experience by Poverty,Not Working,51-75,"Harford County, Maryland","4,673",,"4,673",,
2017,Work Experience by Poverty,Not Working,76-100,"Harford County, Maryland","7,725",,"7,725",,
2017,Work Experience by Poverty,Not Working,100-500,"Harford County, Maryland","122,267",,"122,267",,
2017,Work Experience by Poverty,Not Working,501,"Harford County, Maryland","71,228",,"71,228",,
2017,Work Experience by Poverty,Part Time,0-25,"Harford County, Maryland","1,524",,"1,524",,
2017,Work Experience by Poverty,Part Time,26-50,"Harford County, Maryland","1,369",,"1,369",,
2017,Work Experience by Poverty,Part Time,51-75,"Harford County, Maryland","1,352",,"1,352",,
2017,Work Experience by Poverty,Part Time,76-100,"Harford County, Maryland","1,039",,"1,039",,
2017,Work Experience by Poverty,Part Time,100-500,"Harford County, Maryland","24,773",,"24,773",,
2017,Work Experience by Poverty,Part Time,501,"Harford County, Maryland","19,368",,"19,368",,
2017,Work Experience by Poverty,Full Time,0-25,"Harford County, Maryland","1,783",,"1,783",,
2017,Work Experience by Poverty,Full Time,26-50,"Harford County, Maryland","1,328",,"1,328",,
2017,Work Experience by Poverty,Full Time,51-75,"Harford County, Maryland","1,213",,"1,213",,
2017,Work Experience by Poverty,Full Time,76-100,"Harford County, Maryland","2,361",,"2,361",,
2017,Work Experience by Poverty,Full Time,100-500,"Harford County, Maryland","94,446",,"94,446",,
2017,Work Experience by Poverty,Full Time,501,"Harford County, Maryland","129,436",,"129,436",,
2016,Work Experience by Poverty,Not Working,0-25,"Baltimore County, Maryland","64,128",,"64,128",,
2016,Work Experience by Poverty,Not Working,26-50,"Baltimore County, Maryland","17,079",,"17,079",,
2016,Work Experience by Poverty,Not Working,51-75,"Baltimore County, Maryland","20,623",,"20,623",,
2016,Work Experience by Poverty,Not Working,76-100,"Baltimore County, Maryland","26,928",,"26,928",,
2016,Work Experience by Poverty,Not Working,100-500,"Baltimore County, Maryland","424,395",,"424,395",,
2016,Work Experience by Poverty,Not Working,501,"Baltimore County, Maryland","182,949",,"182,949",,
2016,Work Experience by Poverty,Part Time,0-25,"Baltimore County, Maryland","16,766",,"16,766",,
2016,Work Experience by Poverty,Part Time,26-50,"Baltimore County, Maryland","4,664",,"4,664",,
2016,Work Experience by Poverty,Part Time,51-75,"Baltimore County, Maryland","3,870",,"3,870",,
2016,Work Experience by Poverty,Part Time,76-100,"Baltimore County, Maryland","5,666",,"5,666",,
2016,Work Experience by Poverty,Part Time,100-500,"Baltimore County, Maryland","69,925",,"69,925",,
2016,Work Experience by Poverty,Part Time,501,"Baltimore County, Maryland","45,185",,"45,185",,
2016,Work Experience by Poverty,Full Time,0-25,"Baltimore County, Maryland","9,130",,"9,130",,
2016,Work Experience by Poverty,Full Time,26-50,"Baltimore County, Maryland","5,870",,"5,870",,
2016,Work Experience by Poverty,Full Time,51-75,"Baltimore County, Maryland","6,052",,"6,052",,
2016,Work Experience by Poverty,Full Time,76-100,"Baltimore County, Maryland","11,316",,"11,316",,
2016,Work Experience by Poverty,Full Time,100-500,"Baltimore County, Maryland","377,150",,"377,150",,
2016,Work Experience by Poverty,Full Time,501,"Baltimore County, Maryland","363,189",,"363,189",,
2017,Work Experience by Poverty,Not Working,0-25,"Baltimore County, Maryland","63,603",,"63,603",,
2017,Work Experience by Poverty,Not Working,26-50,"Baltimore County, Maryland","12,947",,"12,947",,
2017,Work Experience by Poverty,Not Working,51-75,"Baltimore County, Maryland","24,382",,"24,382",,
2017,Work Experience by Poverty,Not Working,76-100,"Baltimore County, Maryland","22,172",,"22,172",,
2017,Work Experience by Poverty,Not Working,100-500,"Baltimore County, Maryland","437,394",,"437,394",,
2017,Work Experience by Poverty,Not Working,501,"Baltimore County, Maryland","182,784",,"182,784",,
2017,Work Experience by Poverty,Part Time,0-25,"Baltimore County, Maryland","15,924",,"15,924",,
2017,Work Experience by Poverty,Part Time,26-50,"Baltimore County, Maryland","5,365",,"5,365",,
2017,Work Experience by Poverty,Part Time,51-75,"Baltimore County, Maryland","6,978",,"6,978",,
2017,Work Experience by Poverty,Part Time,76-100,"Baltimore County, Maryland","3,948",,"3,948",,
2017,Work Experience by Poverty,Part Time,100-500,"Baltimore County, Maryland","68,989",,"68,989",,
2017,Work Experience by Poverty,Part Time,501,"Baltimore County, Maryland","45,418",,"45,418",,
2017,Work Experience by Poverty,Full Time,0-25,"Baltimore County, Maryland","9,206",,"9,206",,
2017,Work Experience by Poverty,Full Time,26-50,"Baltimore County, Maryland","4,047",,"4,047",,
2017,Work Experience by Poverty,Full Time,51-75,"Baltimore County, Maryland","6,614",,"6,614",,
2017,Work Experience by Poverty,Full Time,76-100,"Baltimore County, Maryland","9,989",,"9,989",,
2017,Work Experience by Poverty,Full Time,100-500,"Baltimore County, Maryland","383,335",,"383,335",,
2017,Work Experience by Poverty,Full Time,501,"Baltimore County, Maryland","358,462",,"358,462",,
