Data Source,Time,Location,Indicator,IndicatorValue,Employment Status,Amount,Unemployment Rate,,Percentage,Format for charts,,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Other Services (except Public Administration),Employed,76972,,,,"76,972",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Professional, Scientific, and Technical Services",Employed,216858,,,,"216,858",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Public Administration,Employed,124351,,,,"124,351",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Real Estate and Rental and Leasing,Employed,38502,,,,"38,502",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Retail Trade,Employed,241796,,,,"241,796",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Transportation and Warehousing,Employed,69463,,,,"69,463",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Utilities,Employed,9363,,,,"9,363",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Wholesale Trade,Employed,77381,,,,"77,381",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Accommodation and Food Services,Employed,170919,,,,"170,919",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,133012,,,,"133,012",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,4229,,,,"4,229",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Arts, Entertainment, and Recreation",Employed,36172,,,,"36,172",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Construction,Employed,133489,,,,"133,489",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Educational Services,Employed,259985,,,,"259,985",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Finance and Insurance,Employed,88781,,,,"88,781",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Health Care and Social Assistance,Employed,309052,,,,"309,052",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Information,Employed,40570,,,,"40,570",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Management of Companies and Enterprises,Employed,24998,,,,"24,998",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Manufacturing,Employed,98336,,,,"98,336",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,1211,,,,"1,211",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Other Services (except Public Administration),Employed,79605,,,,"79,605",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Professional, Scientific, and Technical Services",Employed,220271,,,,"220,271",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Public Administration,Employed,120983,,,,"120,983",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Real Estate and Rental and Leasing,Employed,39303,,,,"39,303",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Retail Trade,Employed,251787,,,,"251,787",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Transportation and Warehousing,Employed,73402,,,,"73,402",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Utilities,Employed,9653,,,,"9,653",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Wholesale Trade,Employed,78928,,,,"78,928",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Accommodation and Food Services,Employed,169014,,,,"169,014",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,128491,,,,"128,491",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,3939,,,,"3,939",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Arts, Entertainment, and Recreation",Employed,35386,,,,"35,386",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Construction,Employed,129694,,,,"129,694",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Educational Services,Employed,248771,,,,"248,771",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Finance and Insurance,Employed,88505,,,,"88,505",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Health Care and Social Assistance,Employed,311274,,,,"311,274",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Information,Employed,40569,,,,"40,569",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Management of Companies and Enterprises,Employed,23927,,,,"23,927",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Manufacturing,Employed,97075,,,,"97,075",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,1189,,,,"1,189",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Other Services (except Public Administration),Employed,78868,,,,"78,868",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Professional, Scientific, and Technical Services",Employed,220923,,,,"220,923",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Public Administration,Employed,121632,,,,"121,632",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Real Estate and Rental and Leasing,Employed,38700,,,,"38,700",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Retail Trade,Employed,243074,,,,"243,074",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Transportation and Warehousing,Employed,73068,,,,"73,068",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Utilities,Employed,9310,,,,"9,310",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Wholesale Trade,Employed,77805,,,,"77,805",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Accommodation and Food Services,Employed,175725,,,,"175,725",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,131691,,,,"131,691",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,4473,,,,"4,473",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Arts, Entertainment, and Recreation",Employed,37186,,,,"37,186",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Construction,Employed,133136,,,,"133,136",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Educational Services,Employed,251519,,,,"251,519",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Finance and Insurance,Employed,89079,,,,"89,079",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Health Care and Social Assistance,Employed,316568,,,,"316,568",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Information,Employed,39071,,,,"39,071",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Management of Companies and Enterprises,Employed,24117,,,,"24,117",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Manufacturing,Employed,98453,,,,"98,453",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,1181,,,,"1,181",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Other Services (except Public Administration),Employed,79719,,,,"79,719",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Professional, Scientific, and Technical Services",Employed,219702,,,,"219,702",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Public Administration,Employed,113496,,,,"113,496",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Real Estate and Rental and Leasing,Employed,40928,,,,"40,928",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Retail Trade,Employed,243134,,,,"243,134",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Transportation and Warehousing,Employed,71793,,,,"71,793",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Utilities,Employed,9153,,,,"9,153",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Wholesale Trade,Employed,80018,,,,"80,018",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Accommodation and Food Services,Employed,179145,,,,"179,145",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,135558,,,,"135,558",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,4768,,,,"4,768",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Arts, Entertainment, and Recreation",Employed,39627,,,,"39,627",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Construction,Employed,139404,,,,"139,404",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Educational Services,Employed,199489,,,,"199,489",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Finance and Insurance,Employed,89336,,,,"89,336",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Health Care and Social Assistance,Employed,312521,,,,"312,521",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Information,Employed,38979,,,,"38,979",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Management of Companies and Enterprises,Employed,24335,,,,"24,335",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Manufacturing,Employed,99022,,,,"99,022",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,1240,,,,"1,240",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Other Services (except Public Administration),Employed,80172,,,,"80,172",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Professional, Scientific, and Technical Services",Employed,221733,,,,"221,733",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Public Administration,Employed,114174,,,,"114,174",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Real Estate and Rental and Leasing,Employed,41746,,,,"41,746",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Retail Trade,Employed,243384,,,,"243,384",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Transportation and Warehousing,Employed,73852,,,,"73,852",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Utilities,Employed,9197,,,,"9,197",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Workers by Industry,Wholesale Trade,Employed,80841,,,,"80,841",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Accommodation and Food Services,Employed,179032,,,,"179,032",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,132716,,,,"132,716",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,4224,,,,"4,224",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Arts, Entertainment, and Recreation",Employed,35188,,,,"35,188",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Construction,Employed,138885,,,,"138,885",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Educational Services,Employed,247741,,,,"247,741",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Finance and Insurance,Employed,89296,,,,"89,296",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Health Care and Social Assistance,Employed,319916,,,,"319,916",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Information,Employed,40079,,,,"40,079",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Management of Companies and Enterprises,Employed,24232,,,,"24,232",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Manufacturing,Employed,97106,,,,"97,106",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,1214,,,,"1,214",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Other Services (except Public Administration),Employed,80331,,,,"80,331",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Professional, Scientific, and Technical Services",Employed,220523,,,,"220,523",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Public Administration,Employed,111044,,,,"111,044",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Real Estate and Rental and Leasing,Employed,41290,,,,"41,290",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Retail Trade,Employed,246743,,,,"246,743",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Transportation and Warehousing,Employed,76451,,,,"76,451",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Utilities,Employed,9182,,,,"9,182",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Wholesale Trade,Employed,80662,,,,"80,662",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Accommodation and Food Services,Employed,178665,,,,"178,665",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,131640,,,,"131,640",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,4081,,,,"4,081",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Arts, Entertainment, and Recreation",Employed,34558,,,,"34,558",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Construction,Employed,136846,,,,"136,846",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Educational Services,Employed,239101,,,,"239,101",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Finance and Insurance,Employed,89922,,,,"89,922",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Health Care and Social Assistance,Employed,323353,,,,"323,353",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Information,Employed,39603,,,,"39,603",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Management of Companies and Enterprises,Employed,24374,,,,"24,374",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Manufacturing,Employed,96932,,,,"96,932",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,1136,,,,"1,136",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Other Services (except Public Administration),Employed,80354,,,,"80,354",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Professional, Scientific, and Technical Services",Employed,224474,,,,"224,474",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Public Administration,Employed,118467,,,,"118,467",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Real Estate and Rental and Leasing,Employed,41000,,,,"41,000",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Retail Trade,Employed,242349,,,,"242,349",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Transportation and Warehousing,Employed,76543,,,,"76,543",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Utilities,Employed,9546,,,,"9,546",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Wholesale Trade,Employed,79251,,,,"79,251",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Accommodation and Food Services,Employed,224457,,,,"224,457",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,166670,,,,"166,670",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,5427,,,,"5,427",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Arts, Entertainment, and Recreation",Employed,42598,,,,"42,598",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Construction,Employed,158065,,,,"158,065",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Educational Services,Employed,273763,,,,"273,763",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Finance and Insurance,Employed,95823,,,,"95,823",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Health Care and Social Assistance,Employed,361436,,,,"361,436",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Information,Employed,43895,,,,"43,895",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Management of Companies and Enterprises,Employed,26498,,,,"26,498",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Manufacturing,Employed,103764,,,,"103,764",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,1241,,,,"1,241",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Other Services (except Public Administration),Employed,90891,,,,"90,891",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Professional, Scientific, and Technical Services",Employed,246866,,,,"246,866",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Public Administration,Employed,128190,,,,"128,190",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Real Estate and Rental and Leasing,Employed,45140,,,,"45,140",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Retail Trade,Employed,286331,,,,"286,331",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Transportation and Warehousing,Employed,85771,,,,"85,771",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Utilities,Employed,9873,,,,"9,873",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Workers by Industry,Wholesale Trade,Employed,86573,,,,"86,573",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Gender,Female,Employed,80544,,,,"80,544",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Gender,Male,Employed,85731,,,,"85,731",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Gender,Female,Employed,95404,,,,"95,404",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Gender,Male,Employed,89188,,,,"89,188",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Gender,Female,Employed,83174,,,,"83,174",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Gender,Male,Employed,76914,,,,"76,914",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Gender,Female,Employed,73454,,,,"73,454",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Gender,Male,Employed,74832,,,,"74,832",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Gender,Female,Employed,85166,,,,"85,166",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Gender,Male,Employed,91180,,,,"91,180",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Gender,Female,Employed,101062,,,,"101,062",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Gender,Male,Employed,92903,,,,"92,903",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Gender,Female,Employed,89079,,,,"89,079",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Gender,Male,Employed,81934,,,,"81,934",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Gender,Male,Employed,194866,,,,"194,866",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Gender,Female,Employed,183093,,,,"183,093",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Bachelor's,Employed,28344,,,,"28,344",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Not Available,Employed,47613,,,,"47,613",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Education,High School,Employed,34153,,,,"34,153",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Less than high school,Employed,20980,,,,"20,980",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Some College,Employed,35184,,,,"35,184",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Bachelor's,Employed,32986,,,,"32,986",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Not Available,Employed,53142,,,,"53,142",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Education,High School,Employed,37132,,,,"37,132",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Less than high school,Employed,22188,,,,"22,188",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Some College,Employed,39145,,,,"39,145",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Bachelor's,Employed,29259,,,,"29,259",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Not Available,Employed,42544,,,,"42,544",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Education,High School,Employed,33140,,,,"33,140",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Less than high school,Employed,20088,,,,"20,088",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Some College,Employed,35058,,,,"35,058",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Bachelor's,Employed,28955,,,,"28,955",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Not Available,Employed,36008,,,,"36,008",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Education,High School,Employed,31153,,,,"31,153",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Less than high school,Employed,18809,,,,"18,809",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Some College,Employed,33361,,,,"33,361",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Bachelor's,Employed,29875,,,,"29,875",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Not Available,Employed,50494,,,,"50,494",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Education,High School,Employed,36102,,,,"36,102",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Less than high school,Employed,22639,,,,"22,639",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Some College,Employed,37236,,,,"37,236",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Bachelor's,Employed,34580,,,,"34,580",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Not Available,Employed,54775,,,,"54,775",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Education,High School,Employed,39204,,,,"39,204",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Less than high school,Employed,24109,,,,"24,109",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Some College,Employed,41297,,,,"41,297",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Bachelor's,Employed,30462,,,,"30,462",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Not Available,Employed,44458,,,,"44,458",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Education,High School,Employed,36145,,,,"36,145",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Less than high school,Employed,22015,,,,"22,015",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Some College,Employed,37932,,,,"37,932",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Less than high school,Employed,46461,,,,"46,461",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Education,High School,Employed,70729,,,,"70,729",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Some College,Employed,71225,,,,"71,225",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Bachelor's,Employed,54574,,,,"54,574",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Not Available,Employed,134947,,,,"134,947",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Accommodation and Food Services,Employed,26528,,,,"26,528",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,19139,,,,"19,139",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,471,,,,471,,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Arts, Entertainment, and Recreation",Employed,5084,,,,"5,084",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Construction,Employed,13364,,,,"13,364",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Educational Services,Employed,4871,,,,"4,871",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Finance and Insurance,Employed,5003,,,,"5,003",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Health Care and Social Assistance,Employed,19228,,,,"19,228",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Information,Employed,2235,,,,"2,235",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Management of Companies and Enterprises,Employed,1436,,,,"1,436",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Manufacturing,Employed,4652,,,,"4,652",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,111,,,,111,,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Other Services (except Public Administration),Employed,6197,,,,"6,197",,
