Time,Indicator,Employment Status,Indicator Status,Location,Amount,Unemployment Rate,format,,
2015,Work Experience by Education,Full Time,Grade 7,"Cecil County, Maryland",29,, 29 ,,
2015,Work Experience by Education,Full Time,Grade 8,"Cecil County, Maryland",756,, 756 ,,
2015,Work Experience by Education,Full Time,Grade 9,"Cecil County, Maryland",141,, 141 ,,
2015,Work Experience by Education,Full Time,Grade 10,"Cecil County, Maryland","1,111",," 1,111 ",,
2015,Work Experience by Education,Full Time,Grade 11,"Cecil County, Maryland","1,719",," 1,719 ",,
2015,Work Experience by Education,Full Time,Grade 12,"Cecil County, Maryland",845,, 845 ,,
2015,Work Experience by Education,Full Time,Regular Highschool Diploma,"Cecil County, Maryland","24,489",," 24,489 ",,
2015,Work Experience by Education,Full Time,GED,"Cecil County, Maryland","4,070",," 4,070 ",,
2015,Work Experience by Education,Full Time,Some College,"Cecil County, Maryland","6,247",," 6,247 ",,
2015,Work Experience by Education,Full Time,1 or more,"Cecil County, Maryland","14,082",," 14,082 ",,
2015,Work Experience by Education,Full Time,Associate,"Cecil County, Maryland","6,318",," 6,318 ",,
2015,Work Experience by Education,Full Time,Bachlor's,"Cecil County, Maryland","12,121",," 12,121 ",,
2015,Work Experience by Education,Full Time,Master's,"Cecil County, Maryland","6,273",," 6,273 ",,
2015,Work Experience by Education,Full Time,Professional,"Cecil County, Maryland","1,225",," 1,225 ",,
2015,Work Experience by Education,Full Time,Doctoral,"Cecil County, Maryland","1,256",," 1,256 ",,
2016,Work Experience by Education,Not Working,N/A,"Cecil County, Maryland","6,129",," 6,129 ",,
2016,Work Experience by Education,Not Working,No School,"Cecil County, Maryland","6,321",," 6,321 ",,
2016,Work Experience by Education,Not Working,Nursery,"Cecil County, Maryland","4,294",," 4,294 ",,
2016,Work Experience by Education,Not Working,Kindergarten,"Cecil County, Maryland","2,556",," 2,556 ",,
2016,Work Experience by Education,Not Working,Grade 1,"Cecil County, Maryland","2,346",," 2,346 ",,
2016,Work Experience by Education,Not Working,Grade 2,"Cecil County, Maryland","2,985",," 2,985 ",,
2016,Work Experience by Education,Not Working,Grade 3,"Cecil County, Maryland","2,640",," 2,640 ",,
2016,Work Experience by Education,Not Working,Grade 4,"Cecil County, Maryland","4,900",," 4,900 ",,
2016,Work Experience by Education,Not Working,Grade 5,"Cecil County, Maryland","1,427",," 1,427 ",,
2016,Work Experience by Education,Not Working,Grade 6,"Cecil County, Maryland","3,779",," 3,779 ",,
2016,Work Experience by Education,Not Working,Grade 7,"Cecil County, Maryland","2,357",," 2,357 ",,
2016,Work Experience by Education,Not Working,Grade 8,"Cecil County, Maryland","3,435",," 3,435 ",,
2016,Work Experience by Education,Not Working,Grade 9,"Cecil County, Maryland","4,721",," 4,721 ",,
2016,Work Experience by Education,Not Working,Grade 10,"Cecil County, Maryland","4,340",," 4,340 ",,
2016,Work Experience by Education,Not Working,Grade 11,"Cecil County, Maryland","2,998",," 2,998 ",,
2016,Work Experience by Education,Not Working,Grade 12,"Cecil County, Maryland","1,252",," 1,252 ",,
2016,Work Experience by Education,Not Working,Regular Highschool Diploma,"Cecil County, Maryland","16,646",," 16,646 ",,
2016,Work Experience by Education,Not Working,GED,"Cecil County, Maryland","2,584",," 2,584 ",,
2016,Work Experience by Education,Not Working,Some College,"Cecil County, Maryland","4,230",," 4,230 ",,
2016,Work Experience by Education,Not Working,1 or more,"Cecil County, Maryland","5,553",," 5,553 ",,
2016,Work Experience by Education,Not Working,Associate,"Cecil County, Maryland","2,227",," 2,227 ",,
2016,Work Experience by Education,Not Working,Bachlor's,"Cecil County, Maryland","3,175",," 3,175 ",,
2016,Work Experience by Education,Not Working,Master's,"Cecil County, Maryland","2,685",," 2,685 ",,
2016,Work Experience by Education,Not Working,Professional,"Cecil County, Maryland",507,, 507 ,,
2016,Work Experience by Education,Not Working,Doctoral,"Cecil County, Maryland",109,, 109 ,,
2016,Work Experience by Education,Part Time,N/A,"Cecil County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,No School,"Cecil County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Nursery,"Cecil County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Kindergarten,"Cecil County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 1,"Cecil County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 2,"Cecil County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 3,"Cecil County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 4,"Cecil County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 5,"Cecil County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 6,"Cecil County, Maryland",0,, -   ,,
2016,Work Experience by Education,Part Time,Grade 7,"Cecil County, Maryland",11,, 11 ,,
2016,Work Experience by Education,Part Time,Grade 8,"Cecil County, Maryland",122,, 122 ,,
2016,Work Experience by Education,Part Time,Grade 9,"Cecil County, Maryland",167,, 167 ,,
2016,Work Experience by Education,Part Time,Grade 10,"Cecil County, Maryland","1,547",," 1,547 ",,
2016,Work Experience by Education,Part Time,Grade 11,"Cecil County, Maryland","1,197",," 1,197 ",,
2016,Work Experience by Education,Part Time,Grade 12,"Cecil County, Maryland",305,, 305 ,,
2016,Work Experience by Education,Part Time,Regular Highschool Diploma,"Cecil County, Maryland","3,901",," 3,901 ",,
2016,Work Experience by Education,Part Time,GED,"Cecil County, Maryland","1,201",," 1,201 ",,
2016,Work Experience by Education,Part Time,Some College,"Cecil County, Maryland","1,166",," 1,166 ",,
2016,Work Experience by Education,Part Time,1 or more,"Cecil County, Maryland","3,508",," 3,508 ",,
2016,Work Experience by Education,Part Time,Associate,"Cecil County, Maryland","1,331",," 1,331 ",,
2016,Work Experience by Education,Part Time,Bachlor's,"Cecil County, Maryland","2,267",," 2,267 ",,
2016,Work Experience by Education,Part Time,Master's,"Cecil County, Maryland",778,, 778 ,,
2016,Work Experience by Education,Part Time,Professional,"Cecil County, Maryland",153,, 153 ,,
2016,Work Experience by Education,Part Time,Doctoral,"Cecil County, Maryland",97,, 97 ,,
2016,Work Experience by Education,Full Time,N/A,"Cecil County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,No School,"Cecil County, Maryland",340,, 340 ,,
2016,Work Experience by Education,Full Time,Nursery,"Cecil County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,Kindergarten,"Cecil County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,Grade 1,"Cecil County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,Grade 2,"Cecil County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,Grade 3,"Cecil County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,Grade 4,"Cecil County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,Grade 5,"Cecil County, Maryland",0,, -   ,,
2016,Work Experience by Education,Full Time,Grade 6,"Cecil County, Maryland",19,, 19 ,,
2016,Work Experience by Education,Full Time,Grade 7,"Cecil County, Maryland",27,, 27 ,,
2016,Work Experience by Education,Full Time,Grade 8,"Cecil County, Maryland",864,, 864 ,,
2016,Work Experience by Education,Full Time,Grade 9,"Cecil County, Maryland",624,, 624 ,,
2016,Work Experience by Education,Full Time,Grade 10,"Cecil County, Maryland","1,958",," 1,958 ",,
2016,Work Experience by Education,Full Time,Grade 11,"Cecil County, Maryland","2,227",," 2,227 ",,
2016,Work Experience by Education,Full Time,Grade 12,"Cecil County, Maryland",854,, 854 ,,
2016,Work Experience by Education,Full Time,Regular Highschool Diploma,"Cecil County, Maryland","26,175",," 26,175 ",,
2016,Work Experience by Education,Full Time,GED,"Cecil County, Maryland","3,558",," 3,558 ",,
2016,Work Experience by Education,Full Time,Some College,"Cecil County, Maryland","10,078",," 10,078 ",,
2016,Work Experience by Education,Full Time,1 or more,"Cecil County, Maryland","14,078",," 14,078 ",,
2016,Work Experience by Education,Full Time,Associate,"Cecil County, Maryland","8,622",," 8,622 ",,
2016,Work Experience by Education,Full Time,Bachlor's,"Cecil County, Maryland","14,684",," 14,684 ",,
2016,Work Experience by Education,Full Time,Master's,"Cecil County, Maryland","6,644",," 6,644 ",,
2016,Work Experience by Education,Full Time,Professional,"Cecil County, Maryland",560,, 560 ,,
2016,Work Experience by Education,Full Time,Doctoral,"Cecil County, Maryland","1,317",," 1,317 ",,
2017,Work Experience by Education,Not Working,N/A,"Cecil County, Maryland","6,135",," 6,135 ",,
2017,Work Experience by Education,Not Working,No School,"Cecil County, Maryland","6,157",," 6,157 ",,
2017,Work Experience by Education,Not Working,Nursery,"Cecil County, Maryland","3,543",," 3,543 ",,
2017,Work Experience by Education,Not Working,Kindergarten,"Cecil County, Maryland","3,222",," 3,222 ",,
2017,Work Experience by Education,Not Working,Grade 1,"Cecil County, Maryland","2,821",," 2,821 ",,
2017,Work Experience by Education,Not Working,Grade 2,"Cecil County, Maryland","2,097",," 2,097 ",,
2017,Work Experience by Education,Not Working,Grade 3,"Cecil County, Maryland","3,670",," 3,670 ",,
2017,Work Experience by Education,Not Working,Grade 4,"Cecil County, Maryland","2,919",," 2,919 ",,
2017,Work Experience by Education,Not Working,Grade 5,"Cecil County, Maryland","3,014",," 3,014 ",,
2017,Work Experience by Education,Not Working,Grade 6,"Cecil County, Maryland","3,048",," 3,048 ",,
2017,Work Experience by Education,Not Working,Grade 7,"Cecil County, Maryland","3,347",," 3,347 ",,
2017,Work Experience by Education,Not Working,Grade 8,"Cecil County, Maryland","3,202",," 3,202 ",,
2017,Work Experience by Education,Not Working,Grade 9,"Cecil County, Maryland","4,557",," 4,557 ",,
2017,Work Experience by Education,Not Working,Grade 10,"Cecil County, Maryland","4,110",," 4,110 ",,
2017,Work Experience by Education,Not Working,Grade 11,"Cecil County, Maryland","2,062",," 2,062 ",,
2017,Work Experience by Education,Not Working,Grade 12,"Cecil County, Maryland",963,, 963 ,,
2017,Work Experience by Education,Not Working,Regular Highschool Diploma,"Cecil County, Maryland","17,235",," 17,235 ",,
2017,Work Experience by Education,Not Working,GED,"Cecil County, Maryland","2,805",," 2,805 ",,
2017,Work Experience by Education,Not Working,Some College,"Cecil County, Maryland","3,498",," 3,498 ",,
2017,Work Experience by Education,Not Working,1 or more,"Cecil County, Maryland","7,079",," 7,079 ",,
2017,Work Experience by Education,Not Working,Associate,"Cecil County, Maryland","2,921",," 2,921 ",,
2017,Work Experience by Education,Not Working,Bachlor's,"Cecil County, Maryland","4,285",," 4,285 ",,
2017,Work Experience by Education,Not Working,Master's,"Cecil County, Maryland","2,079",," 2,079 ",,
2017,Work Experience by Education,Not Working,Professional,"Cecil County, Maryland",365,, 365 ,,
2017,Work Experience by Education,Not Working,Doctoral,"Cecil County, Maryland",47,, 47 ,,
2017,Work Experience by Education,Part Time,N/A,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,No School,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Nursery,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Kindergarten,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 1,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 2,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 3,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 4,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 5,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 6,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 7,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Part Time,Grade 8,"Cecil County, Maryland",77,, 77 ,,
2017,Work Experience by Education,Part Time,Grade 9,"Cecil County, Maryland",203,, 203 ,,
2017,Work Experience by Education,Part Time,Grade 10,"Cecil County, Maryland","1,335",," 1,335 ",,
2017,Work Experience by Education,Part Time,Grade 11,"Cecil County, Maryland","1,061",," 1,061 ",,
2017,Work Experience by Education,Part Time,Grade 12,"Cecil County, Maryland",108,, 108 ,,
2017,Work Experience by Education,Part Time,Regular Highschool Diploma,"Cecil County, Maryland","3,011",," 3,011 ",,
2017,Work Experience by Education,Part Time,GED,"Cecil County, Maryland","1,029",," 1,029 ",,
2017,Work Experience by Education,Part Time,Some College,"Cecil County, Maryland","1,060",," 1,060 ",,
2017,Work Experience by Education,Part Time,1 or more,"Cecil County, Maryland","3,033",," 3,033 ",,
2017,Work Experience by Education,Part Time,Associate,"Cecil County, Maryland",864,, 864 ,,
2017,Work Experience by Education,Part Time,Bachlor's,"Cecil County, Maryland","2,539",," 2,539 ",,
2017,Work Experience by Education,Part Time,Master's,"Cecil County, Maryland",581,, 581 ,,
2017,Work Experience by Education,Part Time,Professional,"Cecil County, Maryland",95,, 95 ,,
2017,Work Experience by Education,Part Time,Doctoral,"Cecil County, Maryland",38,, 38 ,,
2017,Work Experience by Education,Full Time,N/A,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Full Time,No School,"Cecil County, Maryland",358,, 358 ,,
2017,Work Experience by Education,Full Time,Nursery,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Full Time,Kindergarten,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Full Time,Grade 1,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Full Time,Grade 2,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Full Time,Grade 3,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Full Time,Grade 4,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Full Time,Grade 5,"Cecil County, Maryland",0,, -   ,,
2017,Work Experience by Education,Full Time,Grade 6,"Cecil County, Maryland",23,, 23 ,,
2017,Work Experience by Education,Full Time,Grade 7,"Cecil County, Maryland",130,, 130 ,,
2017,Work Experience by Education,Full Time,Grade 8,"Cecil County, Maryland",382,, 382 ,,
2017,Work Experience by Education,Full Time,Grade 9,"Cecil County, Maryland",562,, 562 ,,
2017,Work Experience by Education,Full Time,Grade 10,"Cecil County, Maryland","1,333",," 1,333 ",,
2017,Work Experience by Education,Full Time,Grade 11,"Cecil County, Maryland","2,626",," 2,626 ",,
2017,Work Experience by Education,Full Time,Grade 12,"Cecil County, Maryland","1,224",," 1,224 ",,
2017,Work Experience by Education,Full Time,Regular Highschool Diploma,"Cecil County, Maryland","26,021",," 26,021 ",,
2017,Work Experience by Education,Full Time,GED,"Cecil County, Maryland","3,206",," 3,206 ",,
2017,Work Experience by Education,Full Time,Some College,"Cecil County, Maryland","8,274",," 8,274 ",,
2017,Work Experience by Education,Full Time,1 or more,"Cecil County, Maryland","15,867",," 15,867 ",,
2017,Work Experience by Education,Full Time,Associate,"Cecil County, Maryland","8,023",," 8,023 ",,
2017,Work Experience by Education,Full Time,Bachlor's,"Cecil County, Maryland","16,019",," 16,019 ",,
2017,Work Experience by Education,Full Time,Master's,"Cecil County, Maryland","8,196",," 8,196 ",,
2017,Work Experience by Education,Full Time,Professional,"Cecil County, Maryland",954,, 954 ,,
2017,Work Experience by Education,Full Time,Doctoral,"Cecil County, Maryland","1,537",," 1,537 ",,
2015,Work Experience by Poverty,Not Working,0-25,"Cecil County, Maryland","7,369",," 7,369 ",,
2015,Work Experience by Poverty,Not Working,26-50,"Cecil County, Maryland","3,346",," 3,346 ",,
2015,Work Experience by Poverty,Not Working,51-75,"Cecil County, Maryland","1,613",," 1,613 ",,
2015,Work Experience by Poverty,Not Working,76-100,"Cecil County, Maryland","5,061",," 5,061 ",,
2015,Work Experience by Poverty,Not Working,100-500,"Cecil County, Maryland","52,895",," 52,895 ",,
2015,Work Experience by Poverty,Not Working,501,"Cecil County, Maryland","17,759",," 17,759 ",,
2015,Work Experience by Poverty,Part Time,0-25,"Cecil County, Maryland",723,, 723 ,,
2015,Work Experience by Poverty,Part Time,26-50,"Cecil County, Maryland",776,, 776 ,,
2015,Work Experience by Poverty,Part Time,51-75,"Cecil County, Maryland",124,, 124 ,,
2015,Work Experience by Poverty,Part Time,76-100,"Cecil County, Maryland",260,, 260 ,,
2015,Work Experience by Poverty,Part Time,100-500,"Cecil County, Maryland","8,582",," 8,582 ",,
2015,Work Experience by Poverty,Part Time,501,"Cecil County, Maryland","4,376",," 4,376 ",,
2015,Work Experience by Poverty,Full Time,0-25,"Cecil County, Maryland",577,, 577 ,,
2015,Work Experience by Poverty,Full Time,26-50,"Cecil County, Maryland",687,, 687 ,,
2015,Work Experience by Poverty,Full Time,51-75,"Cecil County, Maryland",423,, 423 ,,
2015,Work Experience by Poverty,Full Time,76-100,"Cecil County, Maryland","1,615",," 1,615 ",,
2015,Work Experience by Poverty,Full Time,100-500,"Cecil County, Maryland","42,341",," 42,341 ",,
2015,Work Experience by Poverty,Full Time,501,"Cecil County, Maryland","35,216",," 35,216 ",,
2016,Work Experience by Poverty,Not Working,0-25,"Cecil County, Maryland","6,048",," 6,048 ",,
2016,Work Experience by Poverty,Not Working,26-50,"Cecil County, Maryland","2,532",," 2,532 ",,
2016,Work Experience by Poverty,Not Working,51-75,"Cecil County, Maryland","5,131",," 5,131 ",,
2016,Work Experience by Poverty,Not Working,76-100,"Cecil County, Maryland","3,229",," 3,229 ",,
2016,Work Experience by Poverty,Not Working,100-500,"Cecil County, Maryland","57,471",," 57,471 ",,
2016,Work Experience by Poverty,Not Working,501,"Cecil County, Maryland","19,785",," 19,785 ",,
2016,Work Experience by Poverty,Part Time,0-25,"Cecil County, Maryland",504,, 504 ,,
2016,Work Experience by Poverty,Part Time,26-50,"Cecil County, Maryland",276,, 276 ,,
2016,Work Experience by Poverty,Part Time,51-75,"Cecil County, Maryland",632,, 632 ,,
2016,Work Experience by Poverty,Part Time,76-100,"Cecil County, Maryland",425,, 425 ,,
2016,Work Experience by Poverty,Part Time,100-500,"Cecil County, Maryland","10,586",," 10,586 ",,
2016,Work Experience by Poverty,Part Time,501,"Cecil County, Maryland","5,328",," 5,328 ",,
2016,Work Experience by Poverty,Full Time,0-25,"Cecil County, Maryland",338,, 338 ,,
2016,Work Experience by Poverty,Full Time,26-50,"Cecil County, Maryland",538,, 538 ,,
2016,Work Experience by Poverty,Full Time,51-75,"Cecil County, Maryland","1,405",," 1,405 ",,
2016,Work Experience by Poverty,Full Time,76-100,"Cecil County, Maryland","1,116",," 1,116 ",,
2016,Work Experience by Poverty,Full Time,100-500,"Cecil County, Maryland","47,596",," 47,596 ",,
2016,Work Experience by Poverty,Full Time,501,"Cecil County, Maryland","41,636",," 41,636 ",,
2017,Work Experience by Poverty,Not Working,0-25,"Cecil County, Maryland","5,929",," 5,929 ",,
2017,Work Experience by Poverty,Not Working,26-50,"Cecil County, Maryland","2,256",," 2,256 ",,
2017,Work Experience by Poverty,Not Working,51-75,"Cecil County, Maryland","2,150",," 2,150 ",,
2017,Work Experience by Poverty,Not Working,76-100,"Cecil County, Maryland","4,745",," 4,745 ",,
2017,Work Experience by Poverty,Not Working,100-500,"Cecil County, Maryland","57,479",," 57,479 ",,
2017,Work Experience by Poverty,Not Working,501,"Cecil County, Maryland","22,622",," 22,622 ",,
2017,Work Experience by Poverty,Part Time,0-25,"Cecil County, Maryland",321,, 321 ,,
2017,Work Experience by Poverty,Part Time,26-50,"Cecil County, Maryland",602,, 602 ,,
2017,Work Experience by Poverty,Part Time,51-75,"Cecil County, Maryland",275,, 275 ,,
2017,Work Experience by Poverty,Part Time,76-100,"Cecil County, Maryland",352,, 352 ,,
2017,Work Experience by Poverty,Part Time,100-500,"Cecil County, Maryland","9,363",," 9,363 ",,
2017,Work Experience by Poverty,Part Time,501,"Cecil County, Maryland","4,121",," 4,121 ",,
2017,Work Experience by Poverty,Full Time,0-25,"Cecil County, Maryland",550,, 550 ,,
2017,Work Experience by Poverty,Full Time,26-50,"Cecil County, Maryland","1,511",," 1,511 ",,
2017,Work Experience by Poverty,Full Time,51-75,"Cecil County, Maryland",439,, 439 ,,
2017,Work Experience by Poverty,Full Time,76-100,"Cecil County, Maryland","1,576",," 1,576 ",,
2017,Work Experience by Poverty,Full Time,100-500,"Cecil County, Maryland","45,826",," 45,826 ",,
2017,Work Experience by Poverty,Full Time,501,"Cecil County, Maryland","44,833",," 44,833 ",,
2016,Work Experience by Poverty,Not Working,0-25,"Baltimore County, Maryland","64,128",," 64,128 ",,
2016,Work Experience by Poverty,Not Working,26-50,"Baltimore County, Maryland","17,079",," 17,079 ",,
2016,Work Experience by Poverty,Not Working,51-75,"Baltimore County, Maryland","20,623",," 20,623 ",,
2016,Work Experience by Poverty,Not Working,76-100,"Baltimore County, Maryland","26,928",," 26,928 ",,
2016,Work Experience by Poverty,Not Working,100-500,"Baltimore County, Maryland","424,395",," 424,395 ",,
2016,Work Experience by Poverty,Not Working,501,"Baltimore County, Maryland","182,949",," 182,949 ",,
2016,Work Experience by Poverty,Part Time,0-25,"Baltimore County, Maryland","16,766",," 16,766 ",,
2016,Work Experience by Poverty,Part Time,26-50,"Baltimore County, Maryland","4,664",," 4,664 ",,
2016,Work Experience by Poverty,Part Time,51-75,"Baltimore County, Maryland","3,870",," 3,870 ",,
2016,Work Experience by Poverty,Part Time,76-100,"Baltimore County, Maryland","5,666",," 5,666 ",,
2016,Work Experience by Poverty,Part Time,100-500,"Baltimore County, Maryland","69,925",," 69,925 ",,
2016,Work Experience by Poverty,Part Time,501,"Baltimore County, Maryland","45,185",," 45,185 ",,
2016,Work Experience by Poverty,Full Time,0-25,"Baltimore County, Maryland","9,130",," 9,130 ",,
2016,Work Experience by Poverty,Full Time,26-50,"Baltimore County, Maryland","5,870",," 5,870 ",,
2016,Work Experience by Poverty,Full Time,51-75,"Baltimore County, Maryland","6,052",," 6,052 ",,
2016,Work Experience by Poverty,Full Time,76-100,"Baltimore County, Maryland","11,316",," 11,316 ",,
2016,Work Experience by Poverty,Full Time,100-500,"Baltimore County, Maryland","377,150",," 377,150 ",,
2016,Work Experience by Poverty,Full Time,501,"Baltimore County, Maryland","363,189",," 363,189 ",,
2017,Work Experience by Poverty,Not Working,0-25,"Baltimore County, Maryland","63,603",," 63,603 ",,
2017,Work Experience by Poverty,Not Working,26-50,"Baltimore County, Maryland","12,947",," 12,947 ",,
2017,Work Experience by Poverty,Not Working,51-75,"Baltimore County, Maryland","24,382",," 24,382 ",,
2017,Work Experience by Poverty,Not Working,76-100,"Baltimore County, Maryland","22,172",," 22,172 ",,
2017,Work Experience by Poverty,Not Working,100-500,"Baltimore County, Maryland","437,394",," 437,394 ",,
2017,Work Experience by Poverty,Not Working,501,"Baltimore County, Maryland","182,784",," 182,784 ",,
2017,Work Experience by Poverty,Part Time,0-25,"Baltimore County, Maryland","15,924",," 15,924 ",,
2017,Work Experience by Poverty,Part Time,26-50,"Baltimore County, Maryland","5,365",," 5,365 ",,
2017,Work Experience by Poverty,Part Time,51-75,"Baltimore County, Maryland","6,978",," 6,978 ",,
2017,Work Experience by Poverty,Part Time,76-100,"Baltimore County, Maryland","3,948",," 3,948 ",,
2017,Work Experience by Poverty,Part Time,100-500,"Baltimore County, Maryland","68,989",," 68,989 ",,
2017,Work Experience by Poverty,Part Time,501,"Baltimore County, Maryland","45,418",," 45,418 ",,
2017,Work Experience by Poverty,Full Time,0-25,"Baltimore County, Maryland","9,206",," 9,206 ",,
2017,Work Experience by Poverty,Full Time,26-50,"Baltimore County, Maryland","4,047",," 4,047 ",,
2017,Work Experience by Poverty,Full Time,51-75,"Baltimore County, Maryland","6,614",," 6,614 ",,
2017,Work Experience by Poverty,Full Time,76-100,"Baltimore County, Maryland","9,989",," 9,989 ",,
2017,Work Experience by Poverty,Full Time,100-500,"Baltimore County, Maryland","383,335",," 383,335 ",,
2017,Work Experience by Poverty,Full Time,501,"Baltimore County, Maryland","358,462",," 358,462 ",,
